ticker,ATIVO,DIV_BRUTA,DISPONIBILIDADES,DIV_LIQUIDA,ATIVO_CIRCULANTE,PATRIM_LIQ,RECEITA_LIQUIDA,EBIT,LUCRO_LIQUIDO,NRO_ACOES,CRES_REC_(5A),ROIC,LIQUIDEZ_CORR,SETOR,SUBSETOR,DEPOSITOS,CART_DE_CREDITO,RESULT_INT_FINANC,REC_SERVICOS
CRFB3,45257000000.0,7593000000.0,4400000000.0,3193000000.0,21829000000.0,14562000000.0,63868000000.0,4034000000.0,2115000000.0,1985200000.0,0.111,0.127,1.14,COMERCIO_E_DISTRIBUICAO,ALIMENTOS,,,,
CRIV3,6401570000.0,,,,,969432000.0,,,70020000.0,102943000.0,-0.03,,,FINANCEIROS,SOC_CREDITO_E_FINANCIAMENTO,4789290000.0,3544500000.0,300785000.0,47179000.0
CRIV4,6401570000.0,,,,,969432000.0,,,70020000.0,102943000.0,-0.03,,,FINANCEIROS,SOC_CREDITO_E_FINANCIAMENTO,4789290000.0,3544500000.0,300785000.0,47179000.0
CRPG3,842912000.0,6387000.0,120621000.0,-114234000.0,666556000.0,605213000.0,514205000.0,61627000.0,101242000.0,29019000.0,0.054000000000000006,0.08800000000000001,6.48,QUIMICOS_,QUIMICOS_DIVERSOS,,,,
CRPG5,842912000.0,6387000.0,120621000.0,-114234000.0,666556000.0,605213000.0,514205000.0,61627000.0,101242000.0,29019000.0,0.054000000000000006,0.08800000000000001,6.48,QUIMICOS_,QUIMICOS_DIVERSOS,,,,
CRPG6,842912000.0,6387000.0,120621000.0,-114234000.0,666556000.0,605213000.0,514205000.0,61627000.0,101242000.0,29019000.0,0.054000000000000006,0.08800000000000001,6.48,QUIMICOS_,QUIMICOS_DIVERSOS,,,,
CRTP3,1834100000.0,142728000.0,379616000.0,-236888000.0,974818000.0,1210570000.0,1182370000.0,146645000.0,129343000.0,33281000.0,0.10099999999999999,0.124,2.14,,,,,,
CRTP5,1834100000.0,142728000.0,379616000.0,-236888000.0,974818000.0,1210570000.0,1182370000.0,146645000.0,129343000.0,33281000.0,0.10099999999999999,0.124,2.14,,,,,,
CRUZ3,5869180000.0,1182820000.0,1160400000.0,22417000.0,4329390000.0,1877350000.0,6375550000.0,2033470000.0,1666240000.0,1528450000.0,0.03,0.46799999999999997,1.19,FUMO,CIGARROS_E_FUMO,,,,
CSAB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,,,,PREVIDENCIA_E_SEGUROS,SEGURADORAS,,,,
CSAB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7680000.0,,,,PREVIDENCIA_E_SEGUROS,SEGURADORAS,,,,
CSAN3,35285900000.0,16241100000.0,4729900000.0,11511200000.0,11367500000.0,10473400000.0,12985600000.0,1914860000.0,1539290000.0,394210000.0,0.153,0.067,1.97,ALIMENTOS,ACUCAR_E_ALCOOL,,,,
CSMG3,11861500000.0,3291730000.0,925943000.0,2365780000.0,2169570000.0,6968270000.0,5272800000.0,1280570000.0,755760000.0,126751000.0,0.076,0.11900000000000001,1.77,AGUA_E_SANEAMENTO,AGUA_E_SANEAMENTO,,,,
CSNA3,57022100000.0,36158200000.0,8529810000.0,27628300000.0,18541900000.0,4996730000.0,26793700000.0,6026800000.0,1109630000.0,1387520000.0,0.142,0.13699999999999998,1.44,SIDERURGIA_E_METALURGIA,SIDERURGIA,,,,
CSPC3,7302160000.0,3156900000.0,324975000.0,2831920000.0,2003470000.0,2126670000.0,5115170000.0,1975340000.0,964115000.0,0.0,0.41200000000000003,0.292,1.43,,,,,,
CSPC4,7302160000.0,3156900000.0,324975000.0,2831920000.0,2003470000.0,2126670000.0,5115170000.0,1975340000.0,964115000.0,0.0,0.41200000000000003,0.292,1.43,,,,,,
CSRN3,4650000000.0,1851000000.0,410000000.0,1441000000.0,1068000000.0,1311000000.0,3240980000.0,571596000.0,392416000.0,168074000.0,0.125,0.14300000000000002,1.68,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
CSRN5,4650000000.0,1851000000.0,410000000.0,1441000000.0,1068000000.0,1311000000.0,3240980000.0,571596000.0,392416000.0,168074000.0,0.125,0.14300000000000002,1.68,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
CSRN6,4650000000.0,1851000000.0,410000000.0,1441000000.0,1068000000.0,1311000000.0,3240980000.0,571596000.0,392416000.0,168074000.0,0.125,0.14300000000000002,1.68,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
CSTB3,11296400000.0,1162560000.0,404435000.0,758130000.0,1937480000.0,8420670000.0,5842730000.0,2386670000.0,1693390000.0,0.0,0.319,0.22399999999999998,2.6,,,,,,
CSTB4,11296400000.0,1162560000.0,404435000.0,758130000.0,1937480000.0,8420670000.0,5842730000.0,2386670000.0,1693390000.0,0.0,0.319,0.22399999999999998,2.6,,,,,,
CTIP3,3449510000.0,998464000.0,831778000.0,166686000.0,1054140000.0,1486250000.0,1578280000.0,615438000.0,370599000.0,262979000.0,0.134,0.24600000000000002,0.85,SERVICOS_FINANCEIROS_DIVERSOS,SERVICOS_FINANCEIROS_DIVERSOS,,,,
CTKA3,387716000.0,527276000.0,59988000.0,467288000.0,239023000.0,-262809000.0,328821000.0,31402000.0,44660000.0,6205000.0,0.037000000000000005,0.106,1.8,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
CTKA4,387716000.0,527276000.0,59988000.0,467288000.0,239023000.0,-262809000.0,328821000.0,31402000.0,44660000.0,6205000.0,0.037000000000000005,0.106,1.8,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
CTNM3,4231760000.0,1545200000.0,244643000.0,1300560000.0,1479700000.0,862529000.0,1730510000.0,-30188000.0,-243143000.0,30636000.0,-0.134,-0.008,1.08,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
CTNM4,4231760000.0,1545200000.0,244643000.0,1300560000.0,1479700000.0,862529000.0,1730510000.0,-30188000.0,-243143000.0,30636000.0,-0.134,-0.008,1.08,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
CTPC3,26880000.0,310000.0,18000.0,292000.0,650000.0,2411000.0,0.0,-154000.0,34000.0,12981000.0,-0.061,,,ALIMENTOS,ALIMENTOS_DIVERSOS,,,,
CTPC4,26880000.0,310000.0,18000.0,292000.0,650000.0,2411000.0,0.0,-154000.0,34000.0,12981000.0,-0.061,,,ALIMENTOS,ALIMENTOS_DIVERSOS,,,,
CTSA3,634669000.0,244989000.0,12518000.0,232471000.0,281228000.0,283521000.0,437030000.0,29805000.0,2493000.0,111299000.0,0.07400000000000001,0.052000000000000005,1.07,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
CTSA4,634669000.0,244989000.0,12518000.0,232471000.0,281228000.0,283521000.0,437030000.0,29805000.0,2493000.0,111299000.0,0.07400000000000001,0.052000000000000005,1.07,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
CTSA8,634669000.0,244989000.0,12518000.0,232471000.0,281228000.0,283521000.0,437030000.0,29805000.0,2493000.0,111299000.0,0.07400000000000001,0.052000000000000005,1.07,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
CTWR3,43733000.0,4855000.0,12937000.0,-8082000.0,42503000.0,879000.0,157232000.0,-4691000.0,5115000.0,499000.0,0.049,-0.21899999999999997,1.45,HOTEIS_E_RESTAURANTES,HOTELARIA,,,,
CURY3,1430170000.0,335796000.0,425847000.0,-90051000.0,1190220000.0,257103000.0,0.0,0.0,0.0,291875000.0,,,1.89,CONSTRUCAO_E_ENGENHARIA,CONSTRUCAO_CIVIL,,,,
CVCB3,4597540000.0,2005060000.0,1096510000.0,908557000.0,3076820000.0,-414407000.0,1156360000.0,-86574100.0,-1457840000.0,172829000.0,0.087,-0.027000000000000003,0.7,VIAGENS_E_LAZER,VIAGENS_E_TURISMO,,,,
CYRE3,10908700000.0,2910560000.0,1592980000.0,1317570000.0,5877440000.0,4857670000.0,3771530000.0,422319000.0,349342000.0,399743000.0,0.032,0.046,2.36,CONSTRUCAO_E_ENGENHARIA,CONSTRUCAO_CIVIL,,,,
CYRE4,10908700000.0,2910560000.0,1592980000.0,1317570000.0,5877440000.0,4857670000.0,3771530000.0,422319000.0,349342000.0,399743000.0,0.032,0.046,2.36,CONSTRUCAO_E_ENGENHARIA,CONSTRUCAO_CIVIL,,,,
CZLT33,54691600000.0,22342600000.0,4073040000.0,18269500000.0,11507500000.0,5691680000.0,15046100000.0,2552610000.0,703674000.0,270687000.0,0.079,0.053,1.58,ALIMENTOS,ACUCAR_E_ALCOOL,,,,
CZRS3,12092900000.0,,,,,1145670000.0,,,38314000.0,136727000.0,0.14400000000000002,,,FINANCEIROS,BANCOS,0.0,0.0,0.0,0.0
CZRS4,12092900000.0,,,,,1145670000.0,,,38314000.0,136727000.0,0.14400000000000002,,,FINANCEIROS,BANCOS,0.0,0.0,0.0,0.0
DAGB33,39597300000.0,14894000000.0,2166210000.0,12727800000.0,9231570000.0,12597300000.0,31570500000.0,1701940000.0,281567000.0,53871700.0,0.321,0.05,1.17,COMERCIO,PRODUTOS_DIVERSOS,,,,
DASA3,12353200000.0,4932770000.0,1759280000.0,3173500000.0,3714470000.0,3872410000.0,4986220000.0,49626000.0,-198240000.0,480814000.0,0.14300000000000002,0.005,1.66,SAUDE,SERVICOS_MEDICO_-_HOSPITALARES_ANALISES_E_DIAGNOSTICOS,,,,
DAYC3,24231000000.0,,,,,3009030000.0,,,521474000.0,241464000.0,0.081,,,FINANCEIROS,BANCOS,0.0,0.0,0.0,0.0
DAYC4,24231000000.0,,,,,3009030000.0,,,521474000.0,241464000.0,0.081,,,FINANCEIROS,BANCOS,0.0,0.0,0.0,0.0
DFVA3,13235000.0,3321000.0,305000.0,3016000.0,9809000.0,1170000.0,16409000.0,-1270000.0,-2263000.0,7172000.0,0.034,-0.10400000000000001,1.33,,,,,,
DFVA4,13235000.0,3321000.0,305000.0,3016000.0,9809000.0,1170000.0,16409000.0,-1270000.0,-2263000.0,7172000.0,0.034,-0.10400000000000001,1.33,,,,,,
DHBI3,232636000.0,452447000.0,333000.0,452114000.0,68414000.0,-456340000.0,91787000.0,-21640000.0,-95947000.0,4197000.0,-0.23600000000000002,-0.105,0.12,MATERIAL_DE_TRANSPORTE,MATERIAL_RODOVIARIO,,,,
DHBI4,232636000.0,452447000.0,333000.0,452114000.0,68414000.0,-456340000.0,91787000.0,-21640000.0,-95947000.0,4197000.0,-0.23600000000000002,-0.105,0.12,MATERIAL_DE_TRANSPORTE,MATERIAL_RODOVIARIO,,,,
DIRR3,4829860000.0,922443000.0,835543000.0,86900000.0,2385090000.0,1299540000.0,1434800000.0,223332000.0,98108000.0,153399000.0,0.022000000000000002,0.057,4.24,CONSTRUCAO_E_ENGENHARIA,CONSTRUCAO_CIVIL,,,,
DJON4,3545000.0,239000.0,7000.0,232000.0,147000.0,2702000.0,-616000.0,-415000.0,-347000.0,3271000000.0,0.452,-0.12,0.24,,,,,,
DMMO3,1209120000.0,640650000.0,73041000.0,567609000.0,206007000.0,-1055770000.0,358647000.0,-101515000.0,-696252000.0,307949000.0,0.034,-0.12,0.29,PETROLEO_GAS_E_BIOCOMBUSTIVEIS,EXPLORACAO_E/OU_REFINO_E_DISTRIBUICAO,,,,
DMVF3,1208070000.0,342717000.0,79113000.0,263604000.0,320193000.0,449022000.0,0.0,0.0,0.0,50603000.0,,,0.69,SAUDE,MEDICAMENTOS_E_OUTROS_PRODUTOS,,,,
DOCA3,422365000.0,320671000.0,783000.0,319888000.0,62931000.0,-390317000.0,-4161000.0,-48514000.0,-32168000.0,1159040.0,-0.38799999999999996,-0.125,0.61,MIDIA,JORNAIS_LIVROS_E_REVISTAS,,,,
DOCA4,422365000.0,320671000.0,783000.0,319888000.0,62931000.0,-390317000.0,-4161000.0,-48514000.0,-32168000.0,1159040.0,-0.38799999999999996,-0.125,0.61,MIDIA,JORNAIS_LIVROS_E_REVISTAS,,,,
DOHL3,740905000.0,24662000.0,89950000.0,-65288000.0,348356000.0,582769000.0,455563000.0,4255000.0,19015000.0,75645000.0,0.027999999999999997,0.006999999999999999,5.87,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
DOHL4,740905000.0,24662000.0,89950000.0,-65288000.0,348356000.0,582769000.0,455563000.0,4255000.0,19015000.0,75645000.0,0.027999999999999997,0.006999999999999999,5.87,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
DPPI3,724746000.0,35173000.0,228311000.0,-193138000.0,458565000.0,545227000.0,-1872210000.0,14262000.0,163408000.0,32000000.0,0.151,0.03,3.14,PETROLEO_GAS_E_BIOCOMBUSTIVEIS,DISTRIBUICAO_DE_COMBUSTIVEIS,,,,
DPPI4,724746000.0,35173000.0,228311000.0,-193138000.0,458565000.0,545227000.0,-1872210000.0,14262000.0,163408000.0,32000000.0,0.151,0.03,3.14,PETROLEO_GAS_E_BIOCOMBUSTIVEIS,DISTRIBUICAO_DE_COMBUSTIVEIS,,,,
DSUL3,319602000.0,2553000.0,108911000.0,-106358000.0,166998000.0,236447000.0,262182000.0,97340000.0,40784000.0,28975000.0,0.36700000000000005,0.489,3.5,PROGRAMAS_E_SERVICOS,PROGRAMAS_E_SERVICOS,,,,
DTCY3,30178000.0,3753000.0,3687000.0,66000.0,9337000.0,7092000.0,19032000.0,788000.0,-2806000.0,7789000.0,0.064,0.033,0.63,SERVICOS,SERVICOS_DIVERSOS,,,,
DTEX3,10969800000.0,3778300000.0,1598220000.0,2180080000.0,3960340000.0,4721980000.0,5002540000.0,334046000.0,340730000.0,691785000.0,0.078,0.038,1.78,MADEIRA_E_PAPEL,MADEIRA,,,,
DUFB11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6954000.0,,,,COMERCIO,PRODUTOS_DIVERSOS,,,,
DUQE3,184131000.0,50267000.0,28000.0,50239000.0,52437000.0,-6987000.0,6515000.0,-47750000.0,-50009000.0,2816000.0,-0.42700000000000005,-0.282,0.33,SIDERURGIA_E_METALURGIA,ARTEFATOS_DE_FERRO_E_ACO,,,,
DUQE4,184131000.0,50267000.0,28000.0,50239000.0,52437000.0,-6987000.0,6515000.0,-47750000.0,-50009000.0,2816000.0,-0.42700000000000005,-0.282,0.33,SIDERURGIA_E_METALURGIA,ARTEFATOS_DE_FERRO_E_ACO,,,,
DURA3,3249020000.0,930438000.0,400066000.0,530372000.0,1077800000.0,1789980000.0,1822360000.0,392932000.0,243237000.0,126695000.0,0.109,0.14400000000000002,1.27,MADEIRA_E_PAPEL,MADEIRA,,,,
DURA4,3249020000.0,930438000.0,400066000.0,530372000.0,1077800000.0,1789980000.0,1822360000.0,392932000.0,243237000.0,126695000.0,0.109,0.14400000000000002,1.27,MADEIRA_E_PAPEL,MADEIRA,,,,
DXTG4,1467420000.0,29323000.0,18147000.0,11176000.0,646856000.0,768999000.0,1497920000.0,161465000.0,77664000.0,274810000.0,0.083,0.12300000000000001,2.77,EMBALAGENS,EMBALAGENS,,,,
EALT3,409446000.0,110177000.0,37272000.0,72905000.0,175202000.0,168715000.0,261440000.0,24231000.0,14903000.0,22500000.0,0.23,0.068,0.99,MAQUINAS_E_EQUIPAMENTOS,MAQS_E_EQUIPS_CONSTRUCAO_E_AGRICOLAS,,,,
EALT4,409446000.0,110177000.0,37272000.0,72905000.0,175202000.0,168715000.0,261440000.0,24231000.0,14903000.0,22500000.0,0.23,0.068,0.99,MAQUINAS_E_EQUIPAMENTOS,MAQS_E_EQUIPS_CONSTRUCAO_E_AGRICOLAS,,,,
EBCO3,1894900000.0,14492000.0,34587000.0,-20095000.0,988572000.0,828097000.0,2014600000.0,78067000.0,57995000.0,664727000.0,0.061,0.05,1.01,,,,,,
EBCO4,1894900000.0,14492000.0,34587000.0,-20095000.0,988572000.0,828097000.0,2014600000.0,78067000.0,57995000.0,664727000.0,0.061,0.05,1.01,,,,,,
EBEN4,6149470000.0,1801520000.0,975049000.0,826472000.0,2474340000.0,1223880000.0,4364980000.0,464721000.0,322429000.0,39091700000.0,0.064,0.099,1.1,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
EBTP3,35586100000.0,4252160000.0,261985000.0,3990170000.0,4610070000.0,10782200000.0,22942800000.0,1956990000.0,-288623000.0,1231360000000.0,0.221,0.06,0.99,TELEFONIA_FIXA,TELEFONIA_FIXA,,,,
EBTP4,35586100000.0,4252160000.0,261985000.0,3990170000.0,4610070000.0,10782200000.0,22942800000.0,1956990000.0,-288623000.0,1231360000000.0,0.221,0.06,0.99,TELEFONIA_FIXA,TELEFONIA_FIXA,,,,
ECIS3,200509000.0,48882900.0,13259900.0,35623000.0,38205800.0,129346000.0,66849900.0,23331300.0,9477300.0,0.0,0.047,0.125,1.38,,,,,,
ECIS4,200509000.0,48882900.0,13259900.0,35623000.0,38205800.0,129346000.0,66849900.0,23331300.0,9477300.0,0.0,0.047,0.125,1.38,,,,,,
ECOR3,11462000000.0,8439160000.0,1522410000.0,6916740000.0,1813620000.0,615303000.0,3975980000.0,1250580000.0,-197275000.0,558699000.0,0.08,0.127,0.73,TRANSPORTE,EXPLORACAO_DE_RODOVIAS,,,,
ECPR3,270526000.0,0.0,1130000.0,-1130000.0,2548000.0,148244000.0,0.0,-1671000.0,-67014000.0,1900000.0,,-0.006,3.06,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
ECPR4,270526000.0,0.0,1130000.0,-1130000.0,2548000.0,148244000.0,0.0,-1671000.0,-67014000.0,1900000.0,,-0.006,3.06,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
EEEL3,5455970000.0,757521000.0,561757000.0,195764000.0,1371890000.0,2520220000.0,1333070000.0,650588000.0,301851000.0,9661000.0,-0.040999999999999995,0.134,2.44,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
EEEL4,5455970000.0,757521000.0,561757000.0,195764000.0,1371890000.0,2520220000.0,1333070000.0,650588000.0,301851000.0,9661000.0,-0.040999999999999995,0.134,2.44,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
EGIE3,32193700000.0,16989100000.0,4799480000.0,12189600000.0,8108920000.0,7430560000.0,10570300000.0,4032760000.0,2636890000.0,815928000.0,0.141,0.151,1.47,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
EKTR3,9461000000.0,4446000000.0,1162000000.0,3284000000.0,3380000000.0,3032000000.0,8339540000.0,1373770000.0,671666000.0,193759000.0,0.098,0.179,1.1,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
EKTR4,9461000000.0,4446000000.0,1162000000.0,3284000000.0,3380000000.0,3032000000.0,8339540000.0,1373770000.0,671666000.0,193759000.0,0.098,0.179,1.1,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ELCA3,20969900000.0,9061920000.0,2167180000.0,6894750000.0,6322930000.0,3702250000.0,10841600000.0,1490040000.0,503526000.0,2110320000.0,0.092,0.083,1.25,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ELCA4,20969900000.0,9061920000.0,2167180000.0,6894750000.0,6322930000.0,3702250000.0,10841600000.0,1490040000.0,503526000.0,2110320000.0,0.092,0.083,1.25,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ELEK3,563726000.0,223761000.0,65985000.0,157776000.0,331946000.0,226327000.0,971739000.0,11547000.0,24603000.0,31485000.0,0.057,0.025,1.94,QUIMICOS_,PETROQUIMICOS,,,,
ELEK4,563726000.0,223761000.0,65985000.0,157776000.0,331946000.0,226327000.0,971739000.0,11547000.0,24603000.0,31485000.0,0.057,0.025,1.94,QUIMICOS_,PETROQUIMICOS,,,,
ELET3,184100000000.0,51649300000.0,17545000000.0,34104300000.0,47519000000.0,75808300000.0,32683600000.0,13419700000.0,8609260000.0,1568930000.0,-0.171,0.08199999999999999,1.8,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ELET5,184100000000.0,51649300000.0,17545000000.0,34104300000.0,47519000000.0,75808300000.0,32683600000.0,13419700000.0,8609260000.0,1568930000.0,-0.171,0.08199999999999999,1.8,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ELET6,184100000000.0,51649300000.0,17545000000.0,34104300000.0,47519000000.0,75808300000.0,32683600000.0,13419700000.0,8609260000.0,1568930000.0,-0.171,0.08199999999999999,1.8,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ELEV3,1651680000.0,660108000.0,57782000.0,602326000.0,858056000.0,489356000.0,2290440000.0,42361000.0,5043000.0,64830000.0,0.037000000000000005,0.03,1.47,ALIMENTOS,CARNES_E_DERIVADOS,,,,
ELPL3,28987300000.0,4587760000.0,1056160000.0,3531600000.0,6969310000.0,3751140000.0,14882700000.0,1559610000.0,673297000.0,197467000.0,0.052000000000000005,0.059000000000000004,0.93,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ELPL4,28987300000.0,4587760000.0,1056160000.0,3531600000.0,6969310000.0,3751140000.0,14882700000.0,1559610000.0,673297000.0,197467000.0,0.052000000000000005,0.059000000000000004,0.93,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ELPL5,28987300000.0,4587760000.0,1056160000.0,3531600000.0,6969310000.0,3751140000.0,14882700000.0,1559610000.0,673297000.0,197467000.0,0.052000000000000005,0.059000000000000004,0.93,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ELPL6,28987300000.0,4587760000.0,1056160000.0,3531600000.0,6969310000.0,3751140000.0,14882700000.0,1559610000.0,673297000.0,197467000.0,0.052000000000000005,0.059000000000000004,0.93,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ELUM3,749271000.0,36024000.0,248952000.0,-212928000.0,570479000.0,443231000.0,705674000.0,44960000.0,59690000.0,18433000.0,0.084,0.094,2.02,SIDERURGIA_E_METALURGIA,ARTEFATOS_DE_COBRE,,,,
ELUM4,749271000.0,36024000.0,248952000.0,-212928000.0,570479000.0,443231000.0,705674000.0,44960000.0,59690000.0,18433000.0,0.084,0.094,2.02,SIDERURGIA_E_METALURGIA,ARTEFATOS_DE_COBRE,,,,
EMAE4,1570300000.0,69763000.0,479729000.0,-409966000.0,683822000.0,1018770000.0,434473000.0,31889000.0,87297000.0,36947000.0,0.24600000000000002,0.028999999999999998,5.85,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
EMBR3,56541700000.0,20804800000.0,10943900000.0,9860860000.0,33302000000.0,15779800000.0,11225800000.0,174793000.0,-4141560000.0,740465000.0,-0.157,0.004,2.07,MATERIAL_DE_TRANSPORTE,MATERIAL_AERONAUTICO,,,,
ENAT3,4610300000.0,232079000.0,1597120000.0,-1365040000.0,1930320000.0,2910700000.0,1254630000.0,318062000.0,348668000.0,265807000.0,0.29,0.11,3.55,PETROLEO_GAS_E_BIOCOMBUSTIVEIS,EXPLORACAO_E/OU_REFINO_E_DISTRIBUICAO,,,,
ENBR3,28579400000.0,9123170000.0,3312240000.0,5810930000.0,7269790000.0,9879760000.0,14782500000.0,2370970000.0,1307340000.0,606850000.0,0.11199999999999999,0.10099999999999999,1.09,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ENER3,3628270000.0,1932780000.0,417572000.0,1515210000.0,1399870000.0,849354000.0,2716370000.0,492126000.0,285346000.0,647000.0,0.08900000000000001,0.16399999999999998,1.27,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ENER5,3628270000.0,1932780000.0,417572000.0,1515210000.0,1399870000.0,849354000.0,2716370000.0,492126000.0,285346000.0,647000.0,0.08900000000000001,0.16399999999999998,1.27,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ENER6,3628270000.0,1932780000.0,417572000.0,1515210000.0,1399870000.0,849354000.0,2716370000.0,492126000.0,285346000.0,647000.0,0.08900000000000001,0.16399999999999998,1.27,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ENEV3,15175600000.0,6716860000.0,2369750000.0,4347110000.0,3150860000.0,7227790000.0,3427980000.0,981771000.0,720751000.0,315836000.0,0.18600000000000003,0.08,1.9,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ENGI11,42058400000.0,19129100000.0,3852960000.0,15276200000.0,11219200000.0,6121330000.0,19617100000.0,2238580000.0,841246000.0,1814560000.0,0.14400000000000002,0.061,1.06,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ENGI3,42058400000.0,19129100000.0,3852960000.0,15276200000.0,11219200000.0,6121330000.0,19617100000.0,2238580000.0,841246000.0,1814560000.0,0.14400000000000002,0.061,1.06,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ENGI4,42058400000.0,19129100000.0,3852960000.0,15276200000.0,11219200000.0,6121330000.0,19617100000.0,2238580000.0,841246000.0,1814560000.0,0.14400000000000002,0.061,1.06,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ENMT3,8705310000.0,4401630000.0,1161630000.0,3240000000.0,3026490000.0,2333400000.0,4847520000.0,742289000.0,459454000.0,218942000.0,0.10300000000000001,0.10300000000000001,1.21,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ENMT4,8705310000.0,4401630000.0,1161630000.0,3240000000.0,3026490000.0,2333400000.0,4847520000.0,742289000.0,459454000.0,218942000.0,0.10300000000000001,0.10300000000000001,1.21,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
EQPA3,11483800000.0,4032150000.0,1897590000.0,2134570000.0,4272060000.0,3356070000.0,5587260000.0,1298240000.0,578165000.0,2209070000.0,0.07400000000000001,0.14300000000000002,2.61,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
EQPA5,11483800000.0,4032150000.0,1897590000.0,2134570000.0,4272060000.0,3356070000.0,5587260000.0,1298240000.0,578165000.0,2209070000.0,0.07400000000000001,0.14300000000000002,2.61,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
EQPA6,11483800000.0,4032150000.0,1897590000.0,2134570000.0,4272060000.0,3356070000.0,5587260000.0,1298240000.0,578165000.0,2209070000.0,0.07400000000000001,0.14300000000000002,2.61,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
EQPA7,11483800000.0,4032150000.0,1897590000.0,2134570000.0,4272060000.0,3356070000.0,5587260000.0,1298240000.0,578165000.0,2209070000.0,0.07400000000000001,0.14300000000000002,2.61,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
EQTL3,40503000000.0,17545100000.0,5981380000.0,11563700000.0,12596400000.0,8983150000.0,18749400000.0,5358180000.0,2706460000.0,1010510000.0,0.278,0.163,1.65,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ESCE3,5478600000.0,1598020000.0,561300000.0,1036720000.0,1701560000.0,989652000.0,3588460000.0,544896000.0,339502000.0,5876000.0,0.069,0.12,0.8,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
ESTC11,9294300000.0,4766900000.0,1907370000.0,2859530000.0,3047210000.0,3199140000.0,3589550000.0,585764000.0,298916000.0,309089000.0,0.040999999999999995,0.08199999999999999,1.48,DIVERSOS,EDUCACIONAL,,,,
ESTC4,9294300000.0,4766900000.0,1907370000.0,2859530000.0,3047210000.0,3199140000.0,3589550000.0,585764000.0,298916000.0,309089000.0,0.040999999999999995,0.08199999999999999,1.48,DIVERSOS,EDUCACIONAL,,,,
ESTR3,211380000.0,43862000.0,861000.0,43001000.0,92593000.0,-491461000.0,103908000.0,-9283000.0,-28900000.0,808000.0,-0.09300000000000001,-0.049,0.16,VIAGENS_E_LAZER,BRINQUEDOS_E_JOGOS,,,,
